scenario_id,vehicle_id,cluster,margin,cluster2,is_edge
1c5140086e02e6e2,4314,3,3.309,2,0
1c5140086e02e6e2,2016,1,4.334,2,0
1c5140086e02e6e2,2017,2,1.789,1,0
71ccda92822bf26,1101,3,4.227,2,0
71ccda92822bf26,422,2,3.439,0,0
71ccda92822bf26,425,0,1.772,2,0
71ccda92822bf26,427,3,2.431,1,0
71ccda92822bf26,431,0,8.566,2,0
71ccda92822bf26,434,3,1.919,2,0
71ccda92822bf26,435,0,5.114,2,0
42935fc076eb217a,4001,0,2.889,2,0
42935fc076eb217a,3148,0,3.989,2,0
42935fc076eb217a,3149,0,4.781,2,0
42935fc076eb217a,3150,0,5.358,2,0
42935fc076eb217a,3151,0,3.812,2,0
42935fc076eb217a,3155,0,2.43,2,0
42935fc076eb217a,3163,0,2.908,2,0
42935fc076eb217a,3169,0,3.764,2,0
42935fc076eb217a,3172,0,14.488,2,0
383f5f2dcbc1c6cc,1984,1,2.198,2,0
a095e16122128996,1225,3,1.964,1,0
a095e16122128996,1139,3,3.36,2,0
a095e16122128996,1140,2,1.79,3,0
a095e16122128996,1145,1,1.682,2,0
2bd0260e928a0a38,3065,3,2.285,2,0
2bd0260e928a0a38,465,2,4.297,0,0
9ba7d7d2d6568411,1788,2,2.263,3,0
9ba7d7d2d6568411,1783,2,1.439,3,0
9ba7d7d2d6568411,1784,3,5.032,2,0
9ba7d7d2d6568411,1786,3,2.969,2,0
159e8bc8182fc90b,244,2,2.671,1,0
159e8bc8182fc90b,12,3,3.668,2,0
159e8bc8182fc90b,94,2,5.228,3,0
9794b2e4293e1ed8,1511,0,4.441,2,0
9794b2e4293e1ed8,1477,0,3.907,2,0
9794b2e4293e1ed8,1478,0,6.243,2,0
9794b2e4293e1ed8,1479,0,5.92,2,0
9794b2e4293e1ed8,1480,0,3.782,2,0
9794b2e4293e1ed8,1482,0,3.136,2,0
9794b2e4293e1ed8,1484,0,1.324,2,0
9794b2e4293e1ed8,1487,2,1.869,0,0
fda302b2d877b9ff,2895,2,1.883,1,0
fda302b2d877b9ff,270,2,1.09,0,1
fda302b2d877b9ff,274,2,2.247,3,0
fda302b2d877b9ff,276,2,1.172,0,1
fda302b2d877b9ff,278,1,1.26,3,0
49df3d563944f5a6,1240,2,2.455,1,0
49df3d563944f5a6,767,1,1.14,3,1
49df3d563944f5a6,772,3,6.11,2,0
d5cb3d6a5eb8812c,7003,2,4.894,3,0
d5cb3d6a5eb8812c,3967,1,6.231,2,0
d5cb3d6a5eb8812c,3982,1,6.845,2,0
d5cb3d6a5eb8812c,3986,1,2.598,2,0
8a109bb10921179a,4214,2,2.304,0,0
8a109bb10921179a,1244,2,2.862,0,0
8a109bb10921179a,1270,1,1.946,3,0
44ccbe2775b8c26e,4985,0,5.68,2,0
44ccbe2775b8c26e,1191,0,5.645,2,0
44ccbe2775b8c26e,1192,0,5.469,2,0
44ccbe2775b8c26e,1194,0,4.898,2,0
44ccbe2775b8c26e,1208,0,5.876,2,0
44ccbe2775b8c26e,1209,0,5.388,2,0
44ccbe2775b8c26e,1221,0,2.755,2,0
44ccbe2775b8c26e,1267,0,1.512,2,0
44ccbe2775b8c26e,1290,2,2.195,1,0
44ccbe2775b8c26e,1292,2,2.702,1,0
44ccbe2775b8c26e,1303,2,1.947,1,0
44ccbe2775b8c26e,1316,1,3.575,2,0
44ccbe2775b8c26e,1321,2,1.234,1,0
626dc1a1d279f28e,38,3,4.199,2,0
626dc1a1d279f28e,8,3,3.503,2,0
b171741c91d245bf,290,1,1.229,2,0
b171741c91d245bf,2,1,1.853,2,0
b171741c91d245bf,12,2,3.071,1,0
b171741c91d245bf,13,2,2.764,1,0
b171741c91d245bf,15,2,2.397,0,0
5e82c3c6d11dfd67,860,2,2.056,0,0
5e82c3c6d11dfd67,684,0,1.905,2,0
5e82c3c6d11dfd67,685,3,1.635,2,0
5e82c3c6d11dfd67,687,0,2.707,2,0
5e82c3c6d11dfd67,690,0,2.679,2,0
5e82c3c6d11dfd67,694,2,1.889,0,0
5e82c3c6d11dfd67,696,0,2.645,2,0
5e82c3c6d11dfd67,704,0,2.379,2,0
5e82c3c6d11dfd67,713,2,2.76,0,0
5e82c3c6d11dfd67,714,2,4.259,0,0
5e82c3c6d11dfd67,722,0,2.81,2,0
5e82c3c6d11dfd67,729,0,1.336,2,0
5e82c3c6d11dfd67,741,2,3.072,0,0
5e82c3c6d11dfd67,751,2,5.558,0,0
5e82c3c6d11dfd67,756,2,5.375,3,0
5e82c3c6d11dfd67,761,2,4.109,3,0
5e82c3c6d11dfd67,762,2,2.658,1,0
56dc6706294d1646,7421,3,4.224,2,0
56dc6706294d1646,2951,1,3.606,2,0
56dc6706294d1646,2952,2,3.615,3,0
56dc6706294d1646,2953,2,1.208,3,0
56dc6706294d1646,2954,2,1.815,0,0
56dc6706294d1646,2957,1,1.777,2,0
56dc6706294d1646,2959,1,9.376,2,0
56dc6706294d1646,2964,1,4.468,2,0
56dc6706294d1646,2965,1,4.23,2,0
56dc6706294d1646,2971,1,3.739,2,0
8ba88cbce7ce2513,4268,2,3.949,3,0
8ba88cbce7ce2513,2096,2,4.733,3,0
8ba88cbce7ce2513,2098,2,4.321,3,0
8ba88cbce7ce2513,2100,2,1.003,0,1
8ba88cbce7ce2513,2102,2,3.869,3,0
8ba88cbce7ce2513,2104,2,3.534,3,0
8ba88cbce7ce2513,2105,0,1.004,2,1
8ba88cbce7ce2513,2108,2,4.918,3,0
8ba88cbce7ce2513,2109,2,2.56,1,0
8ba88cbce7ce2513,2110,2,4.191,3,0
8ba88cbce7ce2513,2111,2,4.08,3,0
8ba88cbce7ce2513,2113,2,4.943,3,0
8ba88cbce7ce2513,2114,2,4.522,3,0
8ba88cbce7ce2513,2116,2,1.147,1,1
8ba88cbce7ce2513,2117,2,4.855,3,0
8ba88cbce7ce2513,2119,0,1.434,2,0
8ba88cbce7ce2513,2120,2,6.194,3,0
8ba88cbce7ce2513,2122,2,5.732,3,0
8ba88cbce7ce2513,2127,1,9.683,2,0
8ba88cbce7ce2513,2129,0,2.072,2,0
ed15b5f75082258d,2184,2,1.293,3,0
ed15b5f75082258d,1799,2,1.209,1,0
ed15b5f75082258d,1814,3,1.529,1,0
62e189a48faa23b1,1906,3,2.847,2,0
62e189a48faa23b1,1185,2,1.796,1,0
62e189a48faa23b1,1204,3,5.407,2,0
e595428de7072639,318,2,5.086,3,0
e595428de7072639,96,2,2.039,1,0
e595428de7072639,111,2,1.017,0,1
e595428de7072639,133,2,5.033,3,0
a32992ac7fb26ced,2737,1,1.83,2,0
a32992ac7fb26ced,2416,1,2.54,2,0
c7d3336cd7d2f653,3312,3,2.732,1,0
c7d3336cd7d2f653,905,2,2.817,0,0
297d72f0b1e96c78,76,2,7.269,3,0
297d72f0b1e96c78,55,3,5.815,2,0
297d72f0b1e96c78,59,2,1.567,3,0
f3acaa7c8bc48c6,1686,2,4.988,3,0
f3acaa7c8bc48c6,1460,2,3.15,1,0
f3acaa7c8bc48c6,1461,3,2.679,2,0
f3acaa7c8bc48c6,1492,3,4.188,2,0
b3365cbe70d295a5,3941,2,3.113,0,0
edd517b42e4adbdc,1116,3,2.788,2,0
edd517b42e4adbdc,738,3,1.942,2,0
edd517b42e4adbdc,739,1,2.803,2,0
edd517b42e4adbdc,741,2,2.34,0,0
edd517b42e4adbdc,743,2,1.627,0,0
edd517b42e4adbdc,750,1,2.506,2,0
edd517b42e4adbdc,751,2,2.099,3,0
edd517b42e4adbdc,752,2,2.936,3,0
edd517b42e4adbdc,753,2,1.599,1,0
edd517b42e4adbdc,767,0,1.197,2,1
d53c271ad15a0cd4,2604,2,4.985,0,0
d53c271ad15a0cd4,1384,0,2.563,2,0
d53c271ad15a0cd4,1393,2,1.973,3,0
d53c271ad15a0cd4,1399,0,1.035,2,1
d53c271ad15a0cd4,1408,2,1.204,1,0
d53c271ad15a0cd4,1415,1,1.003,2,1
d53c271ad15a0cd4,1433,2,1.489,0,0
d53c271ad15a0cd4,1443,2,2.727,0,0
dd7a67fe9958788e,85,0,1.345,2,0
dd7a67fe9958788e,53,0,1.529,2,0
dd7a67fe9958788e,54,0,2.017,2,0
dd7a67fe9958788e,56,0,1.535,2,0
dd7a67fe9958788e,57,0,2.278,2,0
dd7a67fe9958788e,58,0,2.793,2,0
dd7a67fe9958788e,59,2,3.521,0,0
dd7a67fe9958788e,61,0,1.709,2,0
dd7a67fe9958788e,62,0,1.764,2,0
dd7a67fe9958788e,63,0,2.294,2,0
dd7a67fe9958788e,64,0,1.829,2,0
a3d3a713dfaa1d8e,800,2,3.854,0,0
a3d3a713dfaa1d8e,692,2,4.62,0,0
a3d3a713dfaa1d8e,694,2,1.388,0,0
a3d3a713dfaa1d8e,696,2,2.156,0,0
a3d3a713dfaa1d8e,697,2,1.685,0,0
a3d3a713dfaa1d8e,698,0,1.111,2,1
a3d3a713dfaa1d8e,699,0,1.105,2,1
a3d3a713dfaa1d8e,700,2,1.207,0,0
a3d3a713dfaa1d8e,701,2,2.204,0,0
a3d3a713dfaa1d8e,703,2,2.173,0,0
a3d3a713dfaa1d8e,704,2,4.906,3,0
a3d3a713dfaa1d8e,705,2,1.161,0,1
a3d3a713dfaa1d8e,708,2,4.387,3,0
a3d3a713dfaa1d8e,709,2,4.872,3,0
a3d3a713dfaa1d8e,712,2,2.605,1,0
a3d3a713dfaa1d8e,714,2,1.887,0,0
a3d3a713dfaa1d8e,715,2,1.707,0,0
a3d3a713dfaa1d8e,721,2,1.604,0,0
a3d3a713dfaa1d8e,733,2,3.966,0,0
a3d3a713dfaa1d8e,742,2,2.615,0,0
a3d3a713dfaa1d8e,747,0,2.15,2,0
a3d3a713dfaa1d8e,748,0,2.273,2,0
a3d3a713dfaa1d8e,750,2,5.967,3,0
4c8673b91a66c947,7725,1,2.527,2,0
ec44c1a8692a9a9f,2089,0,1.044,2,1
ec44c1a8692a9a9f,692,2,1.707,0,0
ec44c1a8692a9a9f,693,0,1.03,2,1
ec44c1a8692a9a9f,694,0,1.313,2,0
ec44c1a8692a9a9f,695,2,1.032,0,1
ec44c1a8692a9a9f,697,0,1.927,2,0
ec44c1a8692a9a9f,698,2,1.376,0,0
b119d68b06de99f4,7284,2,2.119,1,0
b119d68b06de99f4,2642,2,1.931,1,0
b119d68b06de99f4,2645,2,1.273,1,0
b119d68b06de99f4,2649,2,4.348,3,0
b119d68b06de99f4,2655,1,2.081,3,0
b119d68b06de99f4,2690,1,3.7,2,0
65847c604de1d791,657,3,3.925,2,0
65847c604de1d791,464,2,2.56,1,0
65847c604de1d791,465,3,2.147,2,0
65847c604de1d791,466,3,1.395,2,0
65847c604de1d791,497,2,1.289,1,0
65847c604de1d791,501,3,1.583,2,0
2436861f1177b9af,1656,3,2.521,2,0
2436861f1177b9af,1368,3,2.684,2,0
2436861f1177b9af,1372,0,1.81,2,0
2436861f1177b9af,1388,0,3.568,2,0
facbaffe7f5e52f5,237,3,2.044,1,0
facbaffe7f5e52f5,0,1,6.776,2,0
facbaffe7f5e52f5,1,1,4.948,2,0
facbaffe7f5e52f5,3,2,1.836,1,0
facbaffe7f5e52f5,4,1,1.175,3,1
facbaffe7f5e52f5,11,3,1.722,2,0
bcd6dd41035d75a7,1,1,2.429,2,0
bcd6dd41035d75a7,6,3,3.097,2,0
564cff438d8c55a,2951,2,1.303,1,0
564cff438d8c55a,2759,3,1.016,2,1
cebadf77a7abb980,1035,2,3.23,3,0
cebadf77a7abb980,681,3,2.796,2,0
cebadf77a7abb980,691,2,2.156,0,0
cebadf77a7abb980,725,2,3.735,0,0
cebadf77a7abb980,733,3,5.35,2,0
cebadf77a7abb980,774,2,5.413,3,0
4adb3726fcc5a2a0,7610,1,5.457,2,0
4adb3726fcc5a2a0,4485,1,4.35,2,0
4adb3726fcc5a2a0,4488,1,3.761,2,0
4adb3726fcc5a2a0,4514,1,3.257,2,0
bae4e3364352ea18,1397,0,5.017,2,0
bae4e3364352ea18,1056,0,3.65,2,0
bae4e3364352ea18,1055,0,2.871,2,0
5bde3378b6fc85c6,1380,3,3.571,2,0
5bde3378b6fc85c6,1311,2,1.526,0,0
5bde3378b6fc85c6,1314,2,2.677,0,0
5bde3378b6fc85c6,1317,2,1.417,3,0
5a9516ffe7f873e0,775,0,4.451,2,0
5a9516ffe7f873e0,742,0,6.971,2,0
5a9516ffe7f873e0,743,0,3.272,2,0
5a9516ffe7f873e0,749,0,2.261,2,0
5a9516ffe7f873e0,753,0,5.092,2,0
5a9516ffe7f873e0,755,0,6.164,2,0
bc10e4e8a2b69229,1080,3,3.463,2,0
bc10e4e8a2b69229,1082,2,3.111,0,0
c03604b02eb31efe,2129,1,1.101,2,1
c03604b02eb31efe,694,1,1.144,3,1
c03604b02eb31efe,704,2,1.516,0,0
52f95d2a918ccaa5,2175,0,2.707,2,0
52f95d2a918ccaa5,2094,0,2.166,2,0
52f95d2a918ccaa5,2095,1,3.09,2,0
52f95d2a918ccaa5,2096,1,5.717,2,0
52f95d2a918ccaa5,2097,0,2.343,2,0
52f95d2a918ccaa5,2098,1,4.808,2,0
52f95d2a918ccaa5,2099,0,1.633,2,0
52f95d2a918ccaa5,2100,2,1.861,1,0
52f95d2a918ccaa5,2102,2,4.154,3,0
52f95d2a918ccaa5,2103,0,1.892,2,0
52f95d2a918ccaa5,2105,0,1.226,2,0
52f95d2a918ccaa5,2106,2,2.454,0,0
52f95d2a918ccaa5,2107,0,2.254,2,0
52f95d2a918ccaa5,2110,2,8.426,3,0
52f95d2a918ccaa5,2114,0,2.621,2,0
52f95d2a918ccaa5,2115,2,6.743,3,0
52f95d2a918ccaa5,2116,0,2.106,2,0
52f95d2a918ccaa5,2118,2,2.079,0,0
dbb72cc60a1abca9,4145,1,2.305,2,0
dbb72cc60a1abca9,2689,2,2.569,1,0
dbb72cc60a1abca9,2690,2,1.124,1,1
dbb72cc60a1abca9,2691,2,1.129,3,1
31112b8ca235c55f,1237,3,4.014,2,0
31112b8ca235c55f,919,2,5.619,3,0
31112b8ca235c55f,927,3,1.905,2,0
31112b8ca235c55f,928,0,1.683,2,0
2cd6b2304117ae23,2582,1,14.897,2,0
2cd6b2304117ae23,2132,3,1.032,2,1
2cd6b2304117ae23,2137,3,1.064,2,1
2cd6b2304117ae23,2139,2,1.521,3,0
2cd6b2304117ae23,2140,3,1.876,2,0
2cd6b2304117ae23,2141,0,1.12,2,1
2cd6b2304117ae23,2142,3,2.065,2,0
2cd6b2304117ae23,2147,2,1.169,3,1
2cd6b2304117ae23,2151,3,4.231,2,0
2cd6b2304117ae23,2156,1,2.333,2,0
2cd6b2304117ae23,2157,2,1.343,0,0
2cd6b2304117ae23,2161,3,1.191,2,1
221ec9f5928cfc61,1309,3,2.878,2,0
221ec9f5928cfc61,1223,3,2.721,1,0
36633064d999fae9,3662,2,1.659,0,0
36633064d999fae9,3148,3,4.694,2,0
640316b80f652474,1199,0,1.908,2,0
640316b80f652474,684,3,2.693,2,0
5e65f542952a122f,1856,2,3.136,3,0
5e65f542952a122f,1711,3,4.896,2,0
8679aaaa8e3afdec,2515,3,4.165,2,0
8679aaaa8e3afdec,654,2,2.375,0,0
8679aaaa8e3afdec,655,2,4.704,1,0
8679aaaa8e3afdec,656,1,1.027,2,1
8679aaaa8e3afdec,657,2,6.242,3,0
ce6cf4bb967b960c,6218,1,2.618,2,0
ce6cf4bb967b960c,2566,3,1.252,2,0
ce6cf4bb967b960c,2535,2,2.536,0,0
ce6cf4bb967b960c,2538,2,6.936,3,0
ce6cf4bb967b960c,2542,2,3.211,0,0
ce6cf4bb967b960c,2545,2,1.777,1,0
9f3e01fea87ee78a,1139,3,1.894,1,0
9f3e01fea87ee78a,1112,0,1.035,2,1
9f3e01fea87ee78a,1118,1,1.452,2,0
2817ce29197b6888,1004,3,1.186,2,1
2817ce29197b6888,959,0,1.352,2,0
2817ce29197b6888,965,3,3.343,2,0
596f1ecad8984990,3475,1,5.328,2,0
596f1ecad8984990,327,3,4.618,2,0
596f1ecad8984990,328,3,2.613,2,0
596f1ecad8984990,329,2,3.004,0,0
596f1ecad8984990,330,1,3.26,2,0
596f1ecad8984990,332,3,4.466,2,0
596f1ecad8984990,333,2,1.322,1,0
596f1ecad8984990,334,2,6.03,3,0
596f1ecad8984990,335,2,3.202,1,0
596f1ecad8984990,336,2,1.878,0,0
596f1ecad8984990,337,2,4.366,1,0
596f1ecad8984990,338,2,4.878,3,0
596f1ecad8984990,341,2,2.486,1,0
c78ae6b9e8c844fe,3201,3,3.807,2,0
c78ae6b9e8c844fe,131,2,4.042,3,0
c78ae6b9e8c844fe,132,1,1.796,2,0
c78ae6b9e8c844fe,139,3,4.762,2,0
a2a9e4aee9de9783,752,3,4.462,2,0
a2a9e4aee9de9783,633,2,3.968,0,0
8dd788feee3c5f31,1941,2,1.998,0,0
7c934ddf2b263cb0,891,0,4.844,2,0
7c934ddf2b263cb0,172,0,3.792,2,0
7c934ddf2b263cb0,173,0,4.534,2,0
7c934ddf2b263cb0,176,0,3.003,2,0
7c934ddf2b263cb0,183,0,4.624,2,0
792341833b2b4e7a,326,2,4.722,3,0
792341833b2b4e7a,178,2,3.763,3,0
792341833b2b4e7a,179,0,1.316,2,0
792341833b2b4e7a,180,2,3.585,1,0
792341833b2b4e7a,182,2,5.68,3,0
792341833b2b4e7a,183,0,1.588,2,0
792341833b2b4e7a,185,0,3.858,2,0
792341833b2b4e7a,192,0,11.713,2,0
792341833b2b4e7a,193,2,3.837,1,0
792341833b2b4e7a,194,0,84.259,2,0
792341833b2b4e7a,195,0,5.403,2,0
f37f52a119ced7ce,354,1,1.174,2,1
f37f52a119ced7ce,141,2,2.368,1,0
f37f52a119ced7ce,143,3,3.833,2,0
e49262b46101fb91,0,2,1.381,3,0
e49262b46101fb91,1,2,1.417,1,0
e49262b46101fb91,2,3,2.581,2,0
e49262b46101fb91,4,2,2.323,3,0
e49262b46101fb91,6,2,1.015,3,1
e49262b46101fb91,8,3,1.668,2,0
e49262b46101fb91,16,1,1.527,3,0
c0a83e39d59e3094,4765,1,3.447,2,0
c0a83e39d59e3094,1391,1,2.985,2,0
c0a83e39d59e3094,1394,1,1.938,3,0
c0a83e39d59e3094,1398,2,2.783,1,0
c0a83e39d59e3094,1399,3,3.011,2,0
11741cdba1dac01f,2843,1,1.067,2,1
11741cdba1dac01f,1588,2,2.466,3,0
f5fd9c8789ee8a2e,62,1,1.474,2,0
f5fd9c8789ee8a2e,0,2,3.016,1,0
f5fd9c8789ee8a2e,1,0,2.043,2,0
f5fd9c8789ee8a2e,2,2,3.812,1,0
f5fd9c8789ee8a2e,3,0,1.85,2,0
f5fd9c8789ee8a2e,4,2,2.217,1,0
f5fd9c8789ee8a2e,5,2,1.339,1,0
f5fd9c8789ee8a2e,6,2,2.553,1,0
f5fd9c8789ee8a2e,7,2,2.117,1,0
f5fd9c8789ee8a2e,8,1,5.193,2,0
f5fd9c8789ee8a2e,9,2,1.445,1,0
f5fd9c8789ee8a2e,10,0,4.452,2,0
f5fd9c8789ee8a2e,11,1,3.752,2,0
f5fd9c8789ee8a2e,12,2,5.188,3,0
f5fd9c8789ee8a2e,13,2,5.465,3,0
f5fd9c8789ee8a2e,14,1,3.585,2,0
f5fd9c8789ee8a2e,15,2,5.468,3,0
f5fd9c8789ee8a2e,16,2,1.981,1,0
f5fd9c8789ee8a2e,17,0,10.695,2,0
f5fd9c8789ee8a2e,18,2,1.314,1,0
f5fd9c8789ee8a2e,19,2,3.144,1,0
f5fd9c8789ee8a2e,22,2,1.508,1,0
f5fd9c8789ee8a2e,23,1,1.668,2,0
f5fd9c8789ee8a2e,29,0,4.266,2,0
f5fd9c8789ee8a2e,30,0,12.292,2,0
f5fd9c8789ee8a2e,32,0,3.998,2,0
e76b9396738a2164,2347,0,1.541,2,0
e76b9396738a2164,2207,2,1.116,0,1
e76b9396738a2164,2208,0,1.138,2,1
e76b9396738a2164,2209,0,1.116,2,1
e76b9396738a2164,2210,0,1.408,2,0
e76b9396738a2164,2211,0,1.555,2,0
e76b9396738a2164,2213,0,2.39,2,0
e76b9396738a2164,2214,0,2.781,2,0
e76b9396738a2164,2216,0,1.716,2,0
e76b9396738a2164,2218,2,1.011,0,1
e76b9396738a2164,2231,0,1.49,2,0
e76b9396738a2164,2232,2,4.649,3,0
e76b9396738a2164,2239,2,3.116,1,0
e76b9396738a2164,2259,2,4.881,0,0
e76b9396738a2164,2265,2,1.603,0,0
e76b9396738a2164,2266,2,1.734,1,0
e76b9396738a2164,2279,2,7.652,3,0
e76b9396738a2164,2280,0,2.126,2,0
e76b9396738a2164,2285,0,2.218,2,0
e76b9396738a2164,2286,0,2.282,2,0
e76b9396738a2164,2287,2,5.61,3,0
b8ce95ca7cfae0e2,173,2,3.649,3,0
b8ce95ca7cfae0e2,174,2,1.871,0,0
b8ce95ca7cfae0e2,175,2,1.671,1,0
b8ce95ca7cfae0e2,182,2,2.628,3,0
b8ce95ca7cfae0e2,183,3,1.724,2,0
d1be1570c2d4002c,755,2,4.564,3,0
d1be1570c2d4002c,550,2,2.574,3,0
124e2003f4231fb0,3688,2,3.579,3,0
124e2003f4231fb0,2922,1,2.511,3,0
124e2003f4231fb0,2926,2,4.711,3,0
124e2003f4231fb0,2932,2,1.295,1,0
f3512b6600b5735b,3754,3,4.901,2,0
f3512b6600b5735b,1172,3,3.406,2,0
f3512b6600b5735b,1173,3,3.049,2,0
f3512b6600b5735b,1175,2,8.679,3,0
f3512b6600b5735b,1177,3,2.31,2,0
f3512b6600b5735b,1200,2,1.722,1,0
f3512b6600b5735b,1204,3,8.194,2,0
f3512b6600b5735b,1206,2,5.01,3,0
374676b990e15c8,874,3,2.604,1,0
374676b990e15c8,529,2,5.946,3,0
374676b990e15c8,537,2,1.27,1,0
e76f77c654a93d9f,75,0,1.392,2,0
e76f77c654a93d9f,9,2,1.252,0,0
e76f77c654a93d9f,10,0,1.496,2,0
e76f77c654a93d9f,11,0,2.278,2,0
e76f77c654a93d9f,12,0,2.238,2,0
e76f77c654a93d9f,13,0,5.018,2,0
e76f77c654a93d9f,14,0,2.107,2,0
e76f77c654a93d9f,15,2,1.028,0,1
e76f77c654a93d9f,16,0,3.403,2,0
e76f77c654a93d9f,18,0,3.805,2,0
e76f77c654a93d9f,20,0,2.919,2,0
e76f77c654a93d9f,22,0,1.748,2,0
e76f77c654a93d9f,23,2,1.875,1,0
e76f77c654a93d9f,24,2,2.386,1,0
e76f77c654a93d9f,25,0,1.709,2,0
e76f77c654a93d9f,30,0,3.71,2,0
e76f77c654a93d9f,46,0,1.976,2,0
362ff0386ce0af84,271,2,4.916,3,0
362ff0386ce0af84,157,3,4.022,2,0
4dba4645706556d,2386,1,2.239,2,0
4dba4645706556d,1956,2,1.356,1,0
4dba4645706556d,1958,1,2.806,2,0
4dba4645706556d,1962,3,3.207,2,0
4dba4645706556d,1965,2,3.78,3,0
4dba4645706556d,1966,2,5.596,3,0
4dba4645706556d,1968,2,3.516,1,0
4dba4645706556d,1972,2,4.559,3,0
4dba4645706556d,1976,2,1.422,1,0
4dba4645706556d,1978,1,2.587,2,0
4dba4645706556d,1984,1,11.568,2,0
60db1a44d5bd4c93,4025,3,2.136,1,0
60db1a44d5bd4c93,1424,3,3.01,2,0
60db1a44d5bd4c93,1450,0,1.65,2,0
c66f154fb50f4a1a,2211,0,4.591,2,0
c66f154fb50f4a1a,2071,3,1.484,2,0
c66f154fb50f4a1a,2072,0,2.712,2,0
c66f154fb50f4a1a,2089,0,1.787,2,0
d2ddb649a132fc2a,2489,2,1.653,0,0
d2ddb649a132fc2a,940,2,1.042,0,1
d2ddb649a132fc2a,941,2,1.623,0,0
d2ddb649a132fc2a,942,2,1.493,0,0
d2ddb649a132fc2a,943,2,2.062,0,0
d2ddb649a132fc2a,945,2,1.709,1,0
d2ddb649a132fc2a,949,2,1.011,0,1
d2ddb649a132fc2a,970,1,3.484,2,0
d2ddb649a132fc2a,979,1,2.942,2,0
d2ddb649a132fc2a,981,1,1.645,3,0
d2ddb649a132fc2a,984,2,1.084,1,1
d2ddb649a132fc2a,985,1,1.799,2,0
d2ddb649a132fc2a,996,1,8.517,2,0
be54a89935046163,2669,1,3.956,2,0
be54a89935046163,1196,2,1.262,0,0
be54a89935046163,1197,2,5.571,3,0
be54a89935046163,1198,2,1.574,3,0
be54a89935046163,1199,1,8.831,2,0
be54a89935046163,1200,1,2.566,2,0
be54a89935046163,1201,2,1.084,0,1
be54a89935046163,1204,3,4.15,2,0
be54a89935046163,1206,1,1.066,2,1
be54a89935046163,1207,2,3.181,1,0
be54a89935046163,1210,2,1.738,1,0
be54a89935046163,1213,1,3.503,2,0
37732a8adda2701b,314,1,2.223,2,0
37732a8adda2701b,0,2,2.927,1,0
37732a8adda2701b,2,1,4.184,2,0
37732a8adda2701b,3,2,1.929,3,0
37732a8adda2701b,4,3,1.158,1,1
37732a8adda2701b,5,2,2.971,1,0
37732a8adda2701b,7,2,4.093,3,0
37732a8adda2701b,8,1,2.726,2,0
37732a8adda2701b,9,2,5.131,3,0
37732a8adda2701b,16,2,5.302,3,0
37732a8adda2701b,17,2,8.19,3,0
37732a8adda2701b,19,2,2.325,3,0
c6c9afcf8371b5fe,3439,2,1.541,0,0
c6c9afcf8371b5fe,2954,2,1.315,0,0
c6c9afcf8371b5fe,2957,0,1.086,2,1
84e6d27b1b0954a,3728,2,5.764,3,0
84e6d27b1b0954a,1060,2,2.972,3,0
84e6d27b1b0954a,1061,2,2.209,3,0
84e6d27b1b0954a,1064,2,3.759,3,0
84e6d27b1b0954a,1067,2,2.517,1,0
84e6d27b1b0954a,1070,2,1.753,0,0
84e6d27b1b0954a,1071,0,1.05,2,1
84e6d27b1b0954a,1072,2,1.274,1,0
84e6d27b1b0954a,1074,2,2.577,3,0
84e6d27b1b0954a,1075,2,1.006,0,1
6880fa86058c1598,2199,1,5.812,2,0
6880fa86058c1598,1870,1,2.969,2,0
6880fa86058c1598,1871,1,1.778,2,0
6880fa86058c1598,1872,1,2.998,2,0
6880fa86058c1598,1874,1,2.52,2,0
6880fa86058c1598,1875,1,1.221,2,0
6880fa86058c1598,1876,1,1.484,2,0
6880fa86058c1598,1877,2,4.702,3,0
6880fa86058c1598,1878,2,1.223,0,0
6880fa86058c1598,1879,1,4.38,2,0
6880fa86058c1598,1880,1,2.479,2,0
6880fa86058c1598,1889,2,3.174,1,0
6880fa86058c1598,1894,2,1.548,1,0
6880fa86058c1598,1896,1,3.476,2,0
6880fa86058c1598,1897,2,4.728,3,0
6880fa86058c1598,1900,1,2.856,2,0
6880fa86058c1598,1902,2,3.686,1,0
6880fa86058c1598,1904,3,2.332,2,0
6880fa86058c1598,1905,0,5.57,2,0
6880fa86058c1598,1909,2,2.044,0,0
6880fa86058c1598,1910,0,4.667,2,0
6880fa86058c1598,1911,2,1.971,0,0
cf3369b2bd4c9286,84,1,1.424,3,0
cf3369b2bd4c9286,9,1,1.984,2,0
bea6c4bd969675bb,306,2,2.921,0,0
bea6c4bd969675bb,1,2,2.933,0,0
bea6c4bd969675bb,2,2,4.954,3,0
bea6c4bd969675bb,3,2,4.986,3,0
bea6c4bd969675bb,4,2,4.913,3,0
bea6c4bd969675bb,6,2,1.358,0,0
bea6c4bd969675bb,10,2,2.126,0,0
bea6c4bd969675bb,11,2,6.501,3,0
bea6c4bd969675bb,12,2,3.259,0,0
bea6c4bd969675bb,14,0,2.033,2,0
bea6c4bd969675bb,16,2,6.392,3,0
bea6c4bd969675bb,17,2,1.967,0,0
bea6c4bd969675bb,18,0,3.827,2,0
bea6c4bd969675bb,20,2,5.859,3,0
bea6c4bd969675bb,23,2,1.174,1,1
bea6c4bd969675bb,25,0,1.514,2,0
bea6c4bd969675bb,26,0,8.105,2,0
